noise_scale,variant,controller,candidate_group_id,raw_candidate_id,shield_candidate_id,shield_mode,raw_true_joint_safe,shield_true_joint_safe,raw_true_management_utility,shield_true_management_utility,raw_true_V_embb,shield_true_V_embb,raw_true_V_urllc,shield_true_V_urllc,raw_embb_slice_prb,raw_urllc_slice_prb,shield_embb_slice_prb,shield_urllc_slice_prb
0.0,Full-CertiTwin,PF,0,2,2,pass,1,1,0.6682329,0.6682329,0.20650832,0.20650832,0.025042687,0.025042687,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,1,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,2,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,3,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,4,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,5,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,6,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,7,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,8,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,9,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,10,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,11,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,12,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,13,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,14,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,15,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,16,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,17,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,18,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,19,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,20,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,21,2,2,pass,1,1,0.6374081,0.6374081,0.21929021,0.21929021,0.023887053,0.023887053,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,22,2,2,pass,1,1,0.7186651,0.7186651,0.16434994,0.16434994,0.025743317,0.025743317,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,23,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,24,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,25,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,26,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,27,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,28,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,29,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,30,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,31,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,32,2,2,pass,1,1,0.7186651,0.7186651,0.16434994,0.16434994,0.025743317,0.025743317,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,33,2,2,pass,1,1,0.6682329,0.6682329,0.20650832,0.20650832,0.025042687,0.025042687,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,34,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,35,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,36,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,37,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,38,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,39,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,40,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,41,2,2,pass,1,1,0.7186651,0.7186651,0.16434994,0.16434994,0.025743317,0.025743317,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,42,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,43,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,44,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,45,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,46,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,47,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,48,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,49,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,50,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,51,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,52,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,53,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,54,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,55,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,56,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,57,2,2,pass,1,1,0.6682329,0.6682329,0.20650832,0.20650832,0.025042687,0.025042687,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,58,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,59,2,2,pass,1,1,0.6780778,0.6780778,0.173598,0.173598,0.012475382,0.012475382,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,60,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,61,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,62,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,63,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,64,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,65,2,2,pass,1,1,0.65129316,0.65129316,0.21678324,0.21678324,0.023225917,0.023225917,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,66,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,67,2,2,pass,1,1,0.65129316,0.65129316,0.21678324,0.21678324,0.023225917,0.023225917,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,68,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,69,2,2,pass,1,1,0.6780778,0.6780778,0.173598,0.173598,0.012475382,0.012475382,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,70,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,71,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,72,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,73,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,74,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,75,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,76,2,2,pass,1,1,0.7186651,0.7186651,0.16434994,0.16434994,0.025743317,0.025743317,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,77,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,78,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,79,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,80,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,81,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,82,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,83,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,84,2,2,pass,1,1,0.7186651,0.7186651,0.16434994,0.16434994,0.025743317,0.025743317,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,85,2,2,pass,1,1,0.6682329,0.6682329,0.20650832,0.20650832,0.025042687,0.025042687,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,86,2,2,pass,1,1,0.65129316,0.65129316,0.21678324,0.21678324,0.023225917,0.023225917,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,87,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,88,2,2,pass,1,1,0.65129316,0.65129316,0.21678324,0.21678324,0.023225917,0.023225917,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,89,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,90,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,91,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,92,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,93,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,94,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,95,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,96,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,97,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,98,2,2,pass,1,1,0.6682329,0.6682329,0.20650832,0.20650832,0.025042687,0.025042687,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,99,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,100,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,101,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,102,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,103,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,104,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,105,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,106,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,107,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,108,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,109,2,2,pass,1,1,0.6682329,0.6682329,0.20650832,0.20650832,0.025042687,0.025042687,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,110,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,111,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,112,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,113,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,114,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,115,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,116,2,2,pass,1,1,0.6780778,0.6780778,0.173598,0.173598,0.012475382,0.012475382,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,117,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,118,2,2,pass,1,1,0.7186651,0.7186651,0.16434994,0.16434994,0.025743317,0.025743317,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,119,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,120,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,121,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,122,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,123,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,124,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,125,2,2,pass,1,1,0.6780778,0.6780778,0.173598,0.173598,0.012475382,0.012475382,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,126,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,127,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,128,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,129,2,2,pass,1,1,0.65129316,0.65129316,0.21678324,0.21678324,0.023225917,0.023225917,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,130,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,131,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,132,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,133,2,2,pass,1,1,0.65129316,0.65129316,0.21678324,0.21678324,0.023225917,0.023225917,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,134,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,135,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,136,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,137,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,138,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,139,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,140,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,141,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,142,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,143,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,144,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,145,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,146,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,147,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,148,2,2,pass,1,1,0.7186651,0.7186651,0.16434994,0.16434994,0.025743317,0.025743317,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,149,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,150,2,2,pass,1,1,0.6682329,0.6682329,0.20650832,0.20650832,0.025042687,0.025042687,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,151,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,152,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,153,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,154,2,2,pass,1,1,0.6682329,0.6682329,0.20650832,0.20650832,0.025042687,0.025042687,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,155,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,156,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,157,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,158,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,159,2,2,pass,1,1,0.6682329,0.6682329,0.20650832,0.20650832,0.025042687,0.025042687,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,160,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,161,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,162,2,2,pass,1,1,0.6374081,0.6374081,0.21929021,0.21929021,0.023887053,0.023887053,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,163,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,164,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,165,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,166,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
0.0,Full-CertiTwin,PF,167,2,2,pass,1,1,0.6677499,0.6677499,0.20378518,0.20378518,0.02274346,0.02274346,21.0,29.0,21.0,29.0
